Index,Civilian_Type,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,VT_Pcode,Village_Tract_Name_Eng,Village_Name_Eng,Latitude,Longitude,Victims
375,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,22
376,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,23
377,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,24
378,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,25
379,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,26
380,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,27
381,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,28
382,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,29
383,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,30
384,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,31
385,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,32
386,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,33
387,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,34
388,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,35
389,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,36
390,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,37
391,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,38
392,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,39
393,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,40
394,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,41
395,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,42
396,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,43
397,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,44
398,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,45
399,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,46
400,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,47
401,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,48
402,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,49
403,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,50
404,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,51
405,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,52
406,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,53
407,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,54
408,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,55
409,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,56
410,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,57
411,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,58
412,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,59
413,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,60
414,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,61
415,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,62
416,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,63
417,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,64
418,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,65
419,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,66
420,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,67
421,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,68
422,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,69
423,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,70
424,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,71
425,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,72
426,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,73
427,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,74
428,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,75
429,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,76
430,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,77
431,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,78
432,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,79
433,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,80
434,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,81
435,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,82
436,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,83
437,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,84
438,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,85
439,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,86
440,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,87
441,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,88
442,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,89
443,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,90
444,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,91
445,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,92
446,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,93
447,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,94
448,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,95
449,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,96
450,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,97
451,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,98
452,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,99
453,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,100
454,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,101
455,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,102
456,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,103
457,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,104
458,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,105
459,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,106
460,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,107
461,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,108
462,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,109
463,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,110
464,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,111
465,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,112
466,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,113
467,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,114
468,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,115
469,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,116
470,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,117
471,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,118
472,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,119
473,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan,MMR010002701,,Chanayethazan Town,21.97535,96.0946,120
474,ပညာရေးဝန်ထမ်း,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,1
475,ပညာရေးဝန်ထမ်း,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,2
476,ပညာရေးဝန်ထမ်း,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,3
477,အရပ်သားပြည်သူ,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,4
478,အခြေခံပညာကျောင်းသား,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,5
479,အခြေခံပညာကျောင်းသား,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,6
480,အခြေခံပညာကျောင်းသား,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,7
481,အခြေခံပညာကျောင်းသား,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,8
482,အခြေခံပညာကျောင်းသား,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,9
483,အခြေခံပညာကျောင်းသား,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,10
484,အခြေခံပညာကျောင်းသား,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,11
485,အရပ်သားပြည်သူ,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,
486,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018002,Za Bu Thi Ri,MMR018002701,,Za Bu Thi Ri Town,19.76867,96.07261,
487,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018002,Za Bu Thi Ri,MMR018002701,,Za Bu Thi Ri Town,19.76867,96.07261,
488,အရပ်သားပြည်သူ,Nay Pyi Taw,MMR018D002,Det Khi Na,MMR018002,Za Bu Thi Ri,MMR018002701,,Za Bu Thi Ri Town,19.76867,96.07261,
489,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011701,,Kyaukkyi Town,18.32764,96.76862,
490,အရပ်သားပြည်သူ,Bago (East),MMR007D002,Taungoo,MMR007011,Kyaukkyi,MMR007011701,,Kyaukkyi Town,18.32764,96.76862,
491,အရပ်သားပြည်သူ,Shan (South),MMR014S002,Pa-O Self-Administered Zone,MMR014003,Hopong,MMR014003701,,Hopong Town,20.79743,97.17024,1
492,အရပ်သားပြည်သူ,Shan (South),MMR014S002,Pa-O Self-Administered Zone,MMR014003,Hopong,MMR014003701,,Hopong Town,20.79743,97.17024,2
493,အရပ်သားပြည်သူ,Shan (South),MMR014S002,Pa-O Self-Administered Zone,MMR014003,Hopong,MMR014003701,,Hopong Town,20.79743,97.17024,3
494,အရပ်သားပြည်သူ,Shan (South),MMR014S002,Pa-O Self-Administered Zone,MMR014003,Hopong,MMR014003701,,Hopong Town,20.79743,97.17024,4
495,သာသနာ့ဝန်ထမ်း,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,1
496,သာသနာ့ဝန်ထမ်း,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,2
497,သာသနာ့ဝန်ထမ်း,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,3
498,သာသနာ့ဝန်ထမ်း,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,4
499,သာသနာ့ဝန်ထမ်း,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,5
500,သာသနာ့ဝန်ထမ်း,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,6
501,သာသနာ့ဝန်ထမ်း,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,7
502,အရပ်သားပြည်သူ,Sagaing,MMR005D001,Sagaing,MMR005001,Sagaing,MMR005001701,,Sagaing Town,21.88008,95.96231,
503,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014005,Kalaw,MMR014005702,,Aungpan Town,20.66122,96.63584,1
504,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014005,Kalaw,MMR014005702,,Aungpan Town,20.66122,96.63584,2
505,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014005,Kalaw,MMR014005702,,Aungpan Town,20.66122,96.63584,3
506,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014005,Kalaw,MMR014005702,,Aungpan Town,20.66122,96.63584,4
507,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014005,Kalaw,MMR014005702,,Aungpan Town,20.66122,96.63584,5
508,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014005,Kalaw,MMR014005702,,Aungpan Town,20.66122,96.63584,6
509,ပုဂ္ဂလိကဝန်ထမ်း,Shan (South),MMR014D001,Taunggyi,MMR014005,Kalaw,MMR014005702,,Aungpan Town,20.66122,96.63584,
510,ပုဂ္ဂလိကဝန်ထမ်း,Shan (South),MMR014D001,Taunggyi,MMR014005,Kalaw,MMR014005702,,Aungpan Town,20.66122,96.63584,
511,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014005,Kalaw,MMR014005702,,Aungpan Town,20.66122,96.63584,
512,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010005,Pyigyitagon,MMR010005701,,Pyigyitagon Town,21.90196,96.10418,1
513,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010005,Pyigyitagon,MMR010005701,,Pyigyitagon Town,21.90196,96.10418,2
514,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010005,Pyigyitagon,MMR010005701,,Pyigyitagon Town,21.90196,96.10418,3
515,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010005,Pyigyitagon,MMR010005701,,Pyigyitagon Town,21.90196,96.10418,4
516,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010005,Pyigyitagon,MMR010005701,,Pyigyitagon Town,21.90196,96.10418,5
517,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010005,Pyigyitagon,MMR010005701,,Pyigyitagon Town,21.90196,96.10418,6
518,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010005,Pyigyitagon,MMR010005701,,Pyigyitagon Town,21.90196,96.10418,7
519,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002012,Nang Pang,Kyar Taw,20.465111,96.90634918,1
520,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002012,Nang Pang,Kyar Taw,20.465111,96.90634918,2
521,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002012,Nang Pang,Kyar Taw,20.465111,96.90634918,3
522,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002012,Nang Pang,Kyar Taw,20.465111,96.90634918,4
523,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002012,Nang Pang,Kyar Taw,20.465111,96.90634918,5
524,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002027,Tha Le U,Tha Le U Inn,20.529591,96.92701721,
525,အရပ်သားပြည်သူ,Shan (South),MMR014D001,Taunggyi,MMR014002,Nyaungshwe,MMR014002027,Tha Le U,Tha Le U Inn,20.529591,96.92701721,
526,သာသနာ့ဝန်ထမ်း,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,
527,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,1
528,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,2
529,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,3
530,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,4
531,အရပ်သားပြည်သူ,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe,MMR010024701,,Pyawbwe Town,20.59472,96.05094,
532,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006701,,Kyauktaga Town,18.15867,96.61391,1
533,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006701,,Kyauktaga Town,18.15867,96.61391,2
534,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006701,,Kyauktaga Town,18.15867,96.61391,3
535,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006701,,Kyauktaga Town,18.15867,96.61391,4
536,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006701,,Kyauktaga Town,18.15867,96.61391,5
537,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006701,,Kyauktaga Town,18.15867,96.61391,6
538,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006701,,Kyauktaga Town,18.15867,96.61391,7
539,အရပ်သားပြည်သူ,Bago (East),MMR007D001,Bago,MMR007006,Kyauktaga,MMR007006701,,Kyauktaga Town,18.15867,96.61391,8
540,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,1
541,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,2
542,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,3
543,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,4
544,အရပ်သားပြည်သူ,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan,MMR010000777,,Mandalay City,21.9894,96.0921,5
545,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010009,Madaya,MMR010009701,,Madaya Town,22.21036,96.10639,1
546,အရပ်သားပြည်သူ,Mandalay,MMR010D002,Pyinoolwin,MMR010009,Madaya,MMR010009701,,Madaya Town,22.21036,96.10639,2
